seed,A_avg_resp,A_avg_wait,A_avg_serv,A_utilization,A_avg_num_job,B_avg_resp,B_avg_wait,B_avg_serv,B_utilization,B_avg_num_job,A1_avg_resp,A1_avg_wait,A1_avg_serv,A2_avg_resp,A2_avg_wait,A2_avg_serv,A3_avg_resp,A3_avg_wait,A3_avg_serv,total_completed,system_avg_response_time,system_avg_service_time,system_utilization,system_avg_wait,system_throughput,job_arrived,completions_A1,completions_A2,completions_A3,completions_B,completions_P,horizon
2124878371,1.483307030110742,1.2499736967774406,0.23333333333330142,0.8394178451569498,5.336204532522362,20.041599062508272,19.241599062508236,0.800000000000038,0.959334680179548,24.033251283646486,1.2673444880200437,1.067344488020208,0.1999999999998356,2.5466215121468623,2.146621512146917,0.3999999999999457,0.6359550901649306,0.5359550901648039,0.10000000000012668,119921,24.89152015284137,1.9000000000008128,0.959334680179548,22.991520152840558,1.199168350224378,119921,119921,119921,119921,119921,119921,100003.47322172188
956838179,1.5054523147885448,1.2721189814552445,0.23333333333330028,0.8443591213884242,5.447753116316593,22.613457902679873,21.813457902679836,0.8000000000000365,0.9649818530155225,27.276970637519426,1.2930627880461656,1.093062788046334,0.19999999999983167,2.578356168028356,2.17835616802842,0.3999999999999358,0.644937988291032,0.5449379882909128,0.10000000000011924,120630,27.529814847046378,1.900000000000811,0.9649818530155225,25.629814847045566,1.2062273162693482,120630,120630,120630,120630,120630,120630,100006.02570756535
1936281634,1.434057223794384,1.2007238904610855,0.23333333333329848,0.8378187156299177,5.14919992019741,18.759383520489386,17.95938352048935,0.8000000000000365,0.9575071035772355,22.452803724496867,1.235909124658656,1.0359091246588288,0.19999999999982718,2.45280483159428,2.052804831594345,0.3999999999999352,0.6134577151299138,0.5134577151297912,0.10000000000012253,119710,23.46155519187341,1.9000000000008013,0.9575071035772355,21.561555191872607,1.1968838794714898,119710,119710,119710,119710,119710,119710,100018.056933694
768241442,1.4837620194400991,1.2504286861068015,0.23333333333329778,0.8415658938088815,5.351500757528436,19.540189480681317,18.740189480681288,0.8000000000000298,0.9617895929246184,23.491938607867116,1.2763161758111008,1.0763161758112605,0.19999999999984033,2.5411397611917557,2.1411397611917966,0.39999999999995933,0.6338301213172912,0.5338301213171865,0.10000000000010469,120232,24.391475539002485,1.9000000000007948,0.9617895929246184,22.49147553900169,1.2022369911557282,120232,120232,120232,120232,120232,120232,100006.9045325408
1747684897,1.4449732677912188,1.2116399344579196,0.23333333333329925,0.8362920084643729,5.178941126994099,16.555740018269404,15.75574001826936,0.800000000000042,0.9557622953880445,19.77919010213505,1.24399685384027,1.0439968538404427,0.19999999999982726,2.473094208671581,2.0730942086716353,0.39999999999994595,0.6178287408614938,0.5178287408613688,0.10000000000012493,119499,21.290659821643928,1.900000000000808,0.9557622953880445,19.39065982164312,1.194702869234993,119499,119499,119499,119499,119499,119499,100024.03365492802
579644705,1.4871997560824055,1.253866422749106,0.23333333333329948,0.8421827791077758,5.367831529997437,23.544673622051317,22.74467362205128,0.800000000000036,0.9624946046947841,28.327026663153713,1.273278907599338,1.0732789075995022,0.19999999999983592,2.549807274522748,2.1498072745228156,0.3999999999999322,0.6385130861250208,0.5385130861249039,0.10000000000011698,120325,28.406272890299405,1.9000000000008068,0.9624946046947841,26.506272890298597,1.203118255868426,120325,120325,120325,120325,120325,120325,100010.95022296699
1559088160,1.431378875554775,1.1980455422214764,0.23333333333329864,0.8378696508644763,5.139895365925904,20.832423371308252,20.032423371308216,0.8000000000000379,0.9575653152738749,24.93550756683085,1.2280610620933996,1.028061062093573,0.19999999999982643,2.4530129000850245,2.0530129000850748,0.39999999999994995,0.6130626644856342,0.513062664485505,0.10000000000012922,119709,25.526559997973447,1.9000000000008033,0.9575653152738749,23.62655999797264,1.196956644092287,119709,119709,119709,119709,119709,119709,100011.14124796176
391047968,1.4642862586782928,1.2309529253449945,0.23333333333329834,0.8406103023578729,5.275260491340955,20.60606449040791,19.80606449040787,0.8000000000000413,0.9606974884091914,24.7452430024146,1.2506452337927634,1.0506452337929306,0.1999999999998328,2.5141128618027904,2.1141128618028544,0.3999999999999362,0.6281006804389765,0.528100680438853,0.10000000000012346,120102,25.39892326644366,1.9000000000008077,0.9606974884091914,23.49892326644285,1.2008718605114272,120102,120102,120102,120102,120102,120102,100012.33599465889
1370491423,1.4374374039169435,1.2041040705836448,0.23333333333329886,0.8391140566533186,5.169316847940599,19.264404015972012,18.464404015971972,0.8000000000000406,0.9589874933182687,23.092903146933065,1.2319728487717039,1.0319728487718742,0.1999999999998297,2.4651852836045145,2.065185283604584,0.39999999999993063,0.615154079374501,0.5151540793743739,0.10000000000012713,119880,23.97671622772371,1.9000000000008075,0.9589874933182687,22.0767162277229,1.1987343666477752,119880,119880,119880,119880,119880,119880,100005.47522070368
202451231,1.4348999065681578,1.2015665732348553,0.2333333333333025,0.8405094621880363,5.168772637557537,20.068689829746347,19.268689829746307,0.8000000000000399,0.9605822425007878,24.097033850886927,1.2285385767777366,1.0285385767779087,0.19999999999982787,2.4603118840967135,2.0603118840967727,0.3999999999999406,0.6158492588297648,0.5158492588296261,0.10000000000013881,120082,24.773389549451693,1.9000000000008186,0.9605822425007878,22.873389549450874,1.200727803125925,120082,120082,120082,120082,120082,120082,100007.67841586037
